Unnamed: 0,tIn,qFlo,qFloSp,sRad
2019-01-01 00:00:00,22.1923999786377,59.52960014343262,60.0,100.0
2019-01-01 01:00:00,22.1923999786377,61.19269943237305,60.0,100.0
2019-01-01 02:00:00,22.1923999786377,59.90232467651367,60.0,100.0
2019-01-01 03:00:00,22.1923999786377,59.87757587432861,60.0,100.0
2019-01-01 04:00:00,22.1923999786377,59.8570499420166,60.0,100.0
2019-01-01 05:00:00,22.1923999786377,59.79597473144531,60.0,100.0
2019-01-01 06:00:00,22.1923999786377,59.41997528076172,60.0,100.0
2019-01-01 07:00:00,22.1923999786377,60.14382457733154,60.0,100.0
2019-01-01 08:00:00,22.1923999786377,59.81197547912598,60.0,100.0
2019-01-01 09:00:00,22.1923999786377,59.69107532501221,60.0,100.0
2019-01-01 10:00:00,22.240300178527832,59.88385009765625,60.0,100.0
2019-01-01 11:00:00,22.336100578308105,59.66219997406006,60.0,100.0
2019-01-01 12:00:00,22.38400077819824,60.2007999420166,60.0,100.0
2019-01-01 13:00:00,22.479750633239746,60.25237464904785,60.0,100.0
2019-01-01 14:00:00,22.57550048828125,60.41927528381348,60.0,100.0
2019-01-01 15:00:00,22.57550048828125,59.88237476348877,60.0,100.0
2019-01-01 16:00:00,22.57550048828125,60.16989994049072,60.0,100.0
2019-01-01 17:00:00,22.527625560760498,60.403724670410156,60.0,100.0
2019-01-01 18:00:00,22.38400077819824,59.28327465057373,60.0,100.0
2019-01-01 19:00:00,22.240300178527832,59.25352382659912,60.0,100.0
2019-01-01 20:00:00,22.1923999786377,60.742674827575684,60.0,100.0
2019-01-01 21:00:00,22.096650123596195,60.19279956817627,60.0,100.0
2019-01-01 22:00:00,21.95302534103394,59.903550148010254,60.0,100.0
2019-01-01 23:00:00,21.80940055847168,58.183149337768555,60.0,100.0
2019-01-02 00:00:00,21.80940055847168,59.92330074310303,60.0,99.92547416687012
2019-01-02 01:00:00,21.713650703430176,60.31857490539551,60.0,100.0
2019-01-02 02:00:00,21.61790084838867,59.981374740600586,60.0,99.89285087585449
2019-01-02 03:00:00,21.61790084838867,59.87150001525879,60.0,99.8497257232666
2019-01-02 04:00:00,21.61790084838867,59.91482448577881,60.0,100.0
2019-01-02 05:00:00,21.61790084838867,59.61349964141846,60.0,100.0
2019-01-02 06:00:00,21.61790084838867,59.91582489013672,60.0,100.0
2019-01-02 07:00:00,21.61790084838867,59.51560020446777,60.0,99.59907531738281
2019-01-02 08:00:00,21.522100448608395,61.00157642364502,60.0,98.95092582702637
2019-01-02 09:00:00,21.42630004882812,60.834675788879395,60.0,100.0
2019-01-02 10:00:00,21.42630004882812,59.707149505615234,60.0,99.53607559204102
2019-01-02 11:00:00,21.474200248718258,58.681650161743164,60.0,100.0
2019-01-02 12:00:00,21.85727548599243,60.164950370788574,60.0,100.0
2019-01-02 13:00:00,22.00090026855469,60.1624755859375,60.0,100.0
2019-01-02 14:00:00,22.1923999786377,60.168524742126465,60.0,100.0
2019-01-02 15:00:00,22.1923999786377,60.3345251083374,60.0,100.0
2019-01-02 16:00:00,22.1923999786377,59.88259983062744,60.0,100.0
2019-01-02 17:00:00,22.00090026855469,60.73414897918701,60.0,100.0
2019-01-02 18:00:00,22.00090026855469,60.06337547302246,60.0,100.0
2019-01-02 19:00:00,21.80940055847168,60.209774017333984,60.0,100.0
2019-01-02 20:00:00,21.80940055847168,59.0633487701416,60.0,100.0
2019-01-02 21:00:00,21.713650703430176,60.38830089569092,60.0,100.0
2019-01-02 22:00:00,21.713650703430176,59.96577453613281,60.0,100.0
2019-01-02 23:00:00,21.80940055847168,60.09920024871826,60.0,100.0
2019-01-03 00:00:00,21.80940055847168,60.02974891662598,60.0,100.0
2019-01-03 01:00:00,21.80940055847168,60.06332492828369,60.0,100.0
2019-01-03 02:00:00,21.80940055847168,60.33137512207031,60.0,100.0
2019-01-03 03:00:00,21.80940055847168,60.65317440032959,60.0,100.0
2019-01-03 04:00:00,21.80940055847168,59.81247520446777,60.0,100.0
2019-01-03 05:00:00,21.80940055847168,60.23257541656494,60.0,100.0
2019-01-03 06:00:00,22.02490043640137,60.695475578308105,60.0,100.0
2019-01-03 07:00:00,22.02490043640137,60.16384983062744,60.0,100.0
2019-01-03 08:00:00,21.881199836730957,60.21022605895996,60.0,100.0
2019-01-03 09:00:00,21.83329963684082,60.10195064544678,60.0,100.0
2019-01-03 10:00:00,21.83329963684082,60.30509948730469,60.0,100.0
2019-01-03 11:00:00,22.02490043640137,60.19222545623779,60.0,100.0
2019-01-03 12:00:00,22.120650291442875,60.00379943847656,60.0,100.0
2019-01-03 13:00:00,22.503649711608887,60.05972480773926,60.0,100.0
2019-01-03 14:00:00,22.59939956665039,59.816100120544434,60.0,100.0
2019-01-03 15:00:00,22.455774784088135,59.30154991149902,60.0,100.0
2019-01-03 16:00:00,22.31215000152588,60.37892436981201,60.0,100.0
2019-01-03 17:00:00,22.31215000152588,60.004075050354004,60.0,100.0
2019-01-03 18:00:00,22.00090026855469,59.94059944152832,60.0,100.0
2019-01-03 19:00:00,22.00090026855469,60.58662414550781,60.0,100.0
2019-01-03 20:00:00,21.85127544403076,60.1831750869751,60.0,100.0
2019-01-03 21:00:00,21.785400390625,60.00960063934326,60.0,100.0
2019-01-03 22:00:00,21.97699928283691,60.51472568511963,60.0,100.0
2019-01-03 23:00:00,21.97699928283691,60.62202548980713,60.0,100.0
2019-01-04 00:00:00,21.97699928283691,60.25112533569336,60.0,100.0
2019-01-04 01:00:00,21.97699928283691,59.52372455596924,60.0,100.0
