Unnamed: 0,tIn,qFlo,qFloSp,sRad
2019-01-01 00:00:00,20.98990058898926,25.57884979248047,85.0,0.0
2019-01-01 01:00:00,20.98990058898926,25.091274738311768,85.0,0.0
2019-01-01 02:00:00,20.98990058898926,24.777949810028076,85.0,0.0
2019-01-01 03:00:00,20.98990058898926,25.451775074005127,85.0,0.0
2019-01-01 04:00:00,20.98990058898926,25.35332489013672,85.0,0.0
2019-01-01 05:00:00,20.98990058898926,25.721400260925297,85.0,0.0
2019-01-01 06:00:00,20.98990058898926,25.25565004348755,85.0,0.0
2019-01-01 07:00:00,20.98990058898926,25.0516996383667,85.0,0.0
2019-01-01 08:00:00,20.846199989318848,25.33745002746582,85.0,0.0
2019-01-01 09:00:00,20.79829978942871,23.639174938201904,85.0,0.0
2019-01-01 10:00:00,20.74442481994629,83.08430004119873,113.25,50.0
2019-01-01 11:00:00,20.34339904785156,140.95800018310544,141.5,100.0
2019-01-01 12:00:00,20.34339904785156,141.66975021362305,141.5,100.0
2019-01-01 13:00:00,20.34339904785156,141.22450256347656,141.5,100.0
2019-01-01 14:00:00,20.534974575042725,141.97675323486328,141.5,100.0
2019-01-01 15:00:00,20.72649955749512,140.95750045776364,141.5,100.0
2019-01-01 16:00:00,20.91802453994751,83.04747295379639,113.25,50.0
2019-01-01 17:00:00,21.49259948730469,24.6353497505188,85.0,0.0
2019-01-01 18:00:00,21.49259948730469,24.4563250541687,85.0,0.0
2019-01-01 19:00:00,21.396849632263184,24.389625072479248,85.0,0.0
2019-01-01 20:00:00,21.205349922180176,25.15440034866333,85.0,0.0
2019-01-01 21:00:00,21.013799667358395,25.439300060272217,85.0,0.0
2019-01-01 22:00:00,20.91799926757812,24.368200302124023,85.0,0.0
2019-01-01 23:00:00,20.72649955749512,24.65577507019043,85.0,0.0
2019-01-02 00:00:00,20.618749618530273,25.09747552871704,85.0,0.0
2019-01-02 01:00:00,20.51099967956543,25.06505060195923,85.0,0.0
2019-01-02 02:00:00,20.51099967956543,25.645824909210205,85.0,0.0
2019-01-02 03:00:00,20.367374897003174,25.180999755859375,85.0,0.0
2019-01-02 04:00:00,20.31949996948242,25.46435022354126,85.0,0.0
2019-01-02 05:00:00,20.31949996948242,25.585875034332275,85.0,0.0
2019-01-02 06:00:00,20.223750114440914,25.491400241851807,85.0,0.0
2019-01-02 07:00:00,20.12800025939941,24.584524631500244,85.0,0.0
2019-01-02 08:00:00,19.889124870300293,141.28950119018555,141.5,100.0
2019-01-02 09:00:00,19.93670082092285,141.5004997253418,141.5,100.0
2019-01-02 10:00:00,20.175875186920162,141.38500595092773,141.5,100.0
2019-01-02 11:00:00,20.415249824523926,140.33174896240232,141.5,100.0
2019-01-02 12:00:00,20.558899879455566,142.0384979248047,141.5,100.0
2019-01-02 13:00:00,20.70260047912598,140.9744987487793,141.5,100.0
2019-01-02 14:00:00,20.750475406646732,141.35074996948242,141.5,100.0
2019-01-02 15:00:00,20.89410018920898,140.9355010986328,141.5,100.0
2019-01-02 16:00:00,20.89410018920898,142.43250274658203,141.5,100.0
2019-01-02 17:00:00,20.89410018920898,140.37949752807617,141.5,100.0
2019-01-02 18:00:00,20.89410018920898,141.55125045776367,141.5,100.0
2019-01-02 19:00:00,21.037724971771237,141.24850463867188,141.5,98.9743127822876
2019-01-02 20:00:00,21.08559989929199,141.2717514038086,141.5,100.0
2019-01-02 21:00:00,21.067675590515137,141.88700103759766,141.5,100.0
2019-01-02 22:00:00,21.492624759674072,25.32592487335205,85.0,0.0
2019-01-02 23:00:00,21.82780075073242,24.421000003814697,85.0,0.0
2019-01-03 00:00:00,21.63629913330078,24.57052516937256,85.0,0.0
2019-01-03 01:00:00,21.44470024108887,23.57129955291748,85.0,0.0
2019-01-03 02:00:00,21.30107545852661,23.755650520324707,85.0,0.0
2019-01-03 03:00:00,21.205325603485107,24.061925411224365,85.0,0.0
2019-01-03 04:00:00,21.06170082092285,24.114699840545654,85.0,0.0
2019-01-03 05:00:00,21.109575748443604,24.32817506790161,85.0,0.0
2019-01-03 06:00:00,21.25320053100586,24.165799617767334,85.0,0.0
2019-01-03 07:00:00,21.109575748443604,24.441024780273438,85.0,0.0
2019-01-03 08:00:00,20.738449573516846,142.28375244140625,141.5,98.68722534179688
2019-01-03 09:00:00,20.517024993896484,141.10774993896482,141.5,100.0
2019-01-03 10:00:00,20.702549934387207,142.55550003051758,141.5,100.0
2019-01-03 11:00:00,20.94200038909912,142.17599487304688,141.5,100.0
2019-01-03 12:00:00,21.037775516510013,140.59074783325195,141.5,99.8150749206543
2019-01-03 13:00:00,21.18140029907227,141.11700057983398,141.5,100.0
2019-01-03 14:00:00,21.18140029907227,143.19549942016602,141.5,100.0
2019-01-03 15:00:00,21.18140029907227,141.81949996948242,141.5,100.0
2019-01-03 16:00:00,21.27715015411377,141.69050216674805,141.5,100.0
2019-01-03 17:00:00,21.319050312042236,141.0639991760254,141.5,100.0
2019-01-03 18:00:00,21.34900093078613,142.34100341796872,141.5,100.0
2019-01-03 19:00:00,21.25320053100586,141.4497489929199,141.5,100.0
2019-01-03 20:00:00,21.15740013122559,141.70050048828125,141.5,100.0
2019-01-03 21:00:00,21.15740013122559,142.5817527770996,141.5,100.0
2019-01-03 22:00:00,21.684150218963623,26.272075176239014,85.0,0.0
2019-01-03 23:00:00,21.92359924316406,24.17430019378662,85.0,0.0
2019-01-04 00:00:00,21.87569952011108,23.830524921417236,85.0,0.0
2019-01-04 01:00:00,21.73200035095215,23.966875076293945,85.0,0.0
