Unnamed: 0,tIn,qFlo,qFloSp,sRad
2019-01-01 00:00:00,20.98985004425049,62.623492607703575,62.0,100.0
2019-01-01 01:00:00,20.98985004425049,62.358300135685845,62.0,100.0
2019-01-01 02:00:00,20.98985004425049,63.07535376915565,62.0,100.0
2019-01-01 03:00:00,21.013800144195557,62.65163861788236,62.0,100.0
2019-01-01 04:00:00,21.085650444030765,62.68240033663236,62.0,100.0
2019-01-01 05:00:00,21.089662790298465,62.871561784010666,62.0,100.0
2019-01-01 06:00:00,21.16147518157959,62.67718447171725,62.0,100.0
2019-01-01 07:00:00,21.181400299072266,62.65146930401142,62.0,100.0
2019-01-01 08:00:00,21.181400299072266,62.682476630577675,62.0,100.0
2019-01-01 09:00:00,21.253212690353394,62.65747686532828,62.0,100.0
2019-01-01 10:00:00,21.429774999618527,62.819107642540565,62.0,100.0
2019-01-01 11:00:00,21.74399995803833,63.06012285672701,62.0,100.0
2019-01-01 12:00:00,22.74952507019043,98.53449982863206,99.35078430175781,27.267591403080868
2019-01-01 13:00:00,23.285200119018555,247.28822913536658,248.53446256197415,0.0
2019-01-01 14:00:00,22.626837730407715,66.90766114455003,67.875,48.26763813312237
2019-01-01 15:00:00,22.399399995803833,60.86226947490986,62.0,95.92052342341496
2019-01-01 16:00:00,22.282687425613403,60.56928429236779,62.0,100.0
2019-01-01 17:00:00,22.016350030899048,60.47909164428711,62.0,100.0
2019-01-01 18:00:00,21.720075130462646,60.77139981587728,62.0,100.0
2019-01-01 19:00:00,21.45669984817505,60.82509136199951,62.0,100.0
2019-01-01 20:00:00,21.28909969329834,60.50985018412272,62.0,100.0
2019-01-01 21:00:00,21.145474910736088,60.765866915384926,62.0,100.0
2019-01-01 22:00:00,21.025775194168094,61.06226634979248,62.0,100.0
2019-01-01 23:00:00,20.90605068206787,61.02128314971924,62.0,100.0
2019-01-02 00:00:00,20.87920045852661,60.88860829671224,62.0,100.0
2019-01-02 01:00:00,20.798649787902836,60.86335849761963,62.0,100.0
2019-01-02 02:00:00,20.798649787902836,61.11734167734782,62.0,100.0
2019-01-02 03:00:00,20.798649787902836,61.03365008036295,62.0,100.0
2019-01-02 04:00:00,20.798649787902836,61.06523291269938,62.0,100.0
2019-01-02 05:00:00,20.798649787902836,60.40609200795492,62.0,100.0
2019-01-02 06:00:00,20.77479982376099,60.92680835723877,62.0,100.0
2019-01-02 07:00:00,20.70324993133545,60.806783040364586,62.0,100.0
2019-01-02 08:00:00,20.67937469482422,61.38559945424398,62.0,100.0
2019-01-02 09:00:00,22.36653733253479,61.85116704305013,62.070241610209145,67.45783864534818
2019-01-02 10:00:00,24.23040008544922,266.1475264231364,267.7095355987549,0.0
2019-01-02 11:00:00,24.138824939727783,299.44666798909503,300.0,0.0
2019-01-02 12:00:00,23.859962463378906,295.25408426920575,295.384583791097,0.0
2019-01-02 13:00:00,23.358887672424316,281.1114985148112,283.9558334350586,15.878469173724834
2019-01-02 14:00:00,23.084712743759155,111.43958473205566,108.43032391866048,89.90244586651141
2019-01-02 15:00:00,22.887187719345093,63.712191581726074,62.0,100.0
2019-01-02 16:00:00,22.522075176239014,62.70245774586996,62.0,100.0
2019-01-02 17:00:00,22.043275356292725,63.734283129374184,62.0,100.0
2019-01-02 18:00:00,21.70511269569397,64.0879913965861,62.0,100.0
2019-01-02 19:00:00,21.429762363433838,63.980957984924316,62.0,100.0
2019-01-02 20:00:00,21.2292377948761,63.88970820109049,62.0,100.0
2019-01-02 21:00:00,21.10955047607422,64.21583398183186,62.0,100.0
2019-01-02 22:00:00,21.013800621032715,63.36540826161703,62.0,100.0
2019-01-02 23:00:00,20.91805076599121,62.48272450764974,62.0,100.0
2019-01-03 00:00:00,20.91805076599121,63.40269152323405,62.0,100.0
2019-01-03 01:00:00,20.886133829752602,63.46171633402506,62.0,100.0
2019-01-03 02:00:00,20.798437356948853,63.243499437967934,62.0,100.0
2019-01-03 03:00:00,20.72684955596924,63.08269182840983,62.0,100.0
2019-01-03 04:00:00,20.72684955596924,63.45954132080078,62.0,100.0
2019-01-03 05:00:00,20.72684955596924,63.30445798238119,62.0,100.0
2019-01-03 06:00:00,20.750712156295776,63.28553422292074,62.0,100.0
2019-01-03 07:00:00,20.82229995727539,63.337900479634605,62.0,100.0
2019-01-03 08:00:00,20.82229995727539,63.81741682688395,62.0,100.0
2019-01-03 09:00:00,20.886133193969727,63.88243389129639,62.0,100.0
2019-01-03 10:00:00,21.237233797709145,63.89452584584554,62.0,100.0
2019-01-03 11:00:00,21.492600440979004,63.87210019429525,62.0,100.0
2019-01-03 12:00:00,21.747967084248863,63.130950609842934,62.0,100.0
2019-01-03 13:00:00,22.003366470336914,63.6072416305542,62.0,100.0
2019-01-03 14:00:00,21.907567024230957,63.79604148864746,62.0,100.0
2019-01-03 15:00:00,21.84373378753662,63.762658754984535,62.0,100.0
2019-01-03 16:00:00,21.716050465901695,63.80514176686605,62.0,100.0
2019-01-03 17:00:00,21.55643367767334,63.84494209289551,62.0,100.0
