,tSa,tRa,tOa,pSa,sOa,sHc,sCc,sFan,tSaSp,pSaSp
2019-03-01 22:00,18.02411461,21.86602656,-4.360318581,289.1449585,53.72187042,0,0,59.85467148,18,300
2019-03-01 23:00,17.988029,21.88258139,-4.681808233,289.1449585,48.71234512,0,0,59.85467148,18,300
2019-03-02 0:00,18.0104394,21.83769639,-5.272915761,289.1449585,53.71537781,0,0,59.85467148,18,300
2019-03-02 1:00,18.00756979,21.79029369,-5.800061941,289.1449585,53.71537781,0,0,59.85467148,18,300
2019-03-02 2:00,18.00251484,21.78455098,-6.423275789,289.1449585,57.06451289,0,0,54.84978104,18,300
2019-03-02 3:00,17.94413805,21.7312781,-6.578050931,289.1449585,51.15200043,0,0,54.84978104,18,300
2019-03-02 4:00,18.03450012,21.70569913,-6.698820988,289.1449585,53.64899826,0,0,54.84978104,18,300
2019-03-02 5:00,17.9962492,21.74889104,-6.727732261,289.1449585,53.64899826,0,0,54.84978104,18,300
2019-03-02 6:00,18.00816822,21.7371184,-6.817535877,289.1449585,58.65399551,0,0,54.84978104,18,300
2019-03-02 7:00,17.99005795,21.77589703,-6.794530074,289.1449585,53.61057281,0,0,54.84978104,18,300
2019-03-02 8:00,18.01314497,21.78181775,-5.743081411,289.1449585,58.63936615,0,0,54.84978104,18,300
2019-03-02 9:00,18.05002737,21.77252785,-4.829850912,289.1449585,53.6390419,0,0,54.84978104,18,300
2019-03-02 10:00,18.02802467,21.65562439,-4.4516807,289.1449585,51.0982399,0,0,59.85575104,18,300
2019-03-02 11:00,18.05826998,21.66519101,-2.73056678,289.1449585,58.64164734,0,0,59.85575104,18,300
2019-03-02 12:00,18.02650833,21.66661533,-1.167108695,289.1449585,58.64164734,0,0,59.85575104,18,300
2019-03-02 13:00,17.98452377,21.67277368,-0.621273364,289.1449585,58.64164734,0,0,59.85575104,18,300
2019-03-02 14:00,17.98231363,21.67012628,-0.04615751,289.1449585,63.65934753,0,0,59.85575104,18,300
2019-03-02 15:00,17.99518776,21.67485714,0.321656113,289.1449585,63.65934753,0,0,59.85575104,18,300
2019-03-02 16:00,17.97000408,21.68387477,0.755358353,289.1449585,63.65934753,0,0,59.85575104,18,300
2019-03-02 17:00,18.00915718,21.75261911,-0.658719922,289.1449585,63.65934753,0,0,59.85575104,18,300
2019-03-02 18:00,17.99479055,21.88841915,-1.590294043,289.1449585,63.65934753,0,0,59.85575104,18,300
2019-03-02 19:00,17.99031878,21.87678019,-2.007009725,289.1449585,58.64514542,0,0,59.85575104,18,300
2019-03-02 20:00,17.98455954,21.87293466,-2.42328306,289.1449585,53.6120224,0,0,59.85575104,18,300
2019-03-02 21:00,18.0161705,21.86943944,-2.628628413,289.1449585,58.62088394,0,0,59.85575104,18,300
2019-03-02 22:00,18.01498985,21.84559393,-3.337847789,289.1449585,56.07876015,0,0,59.85575104,18,300
2019-03-02 23:00,18.00044394,21.83600775,-4.154716134,289.1449585,56.08190727,0,0,54.85284042,18,300
2019-03-03 0:00,17.94502354,21.81298367,-4.643511931,289.1449585,53.55979919,0,0,54.85284042,18,300
2019-03-03 1:00,18.00482273,21.79312976,-4.79356877,289.1449585,56.08215904,0,0,54.85284042,18,300
2019-03-03 2:00,17.99383593,21.76680946,-4.840134939,289.1449585,51.05976868,0,0,54.85284042,18,300
2019-03-03 3:00,17.98886538,21.78295724,-4.923219283,289.1449585,58.60956192,0,0,54.85284042,18,300
2019-03-03 4:00,17.98947048,21.8091561,-4.590146303,289.1449585,53.59165573,0,0,54.85284042,18,300
2019-03-03 5:00,18.01382971,21.78123776,-4.84007295,289.1449585,60.32954915,0,0,54.85284042,18,300
2019-03-03 6:00,17.96733141,21.72058551,-4.909040769,289.1449585,51.98510488,0,0,54.85284042,18,300
2019-03-03 7:00,17.99114847,21.74279547,-4.824476401,289.1449585,56.18630028,0,0,54.85284042,18,300
2019-03-03 8:00,18.05586052,21.75343339,-4.071148554,289.1449585,58.69764709,0,0,54.85284042,18,300
2019-03-03 9:00,18.05625868,21.74367364,-3.147099376,289.1449585,56.18568993,0,0,54.85284042,18,300
2019-03-03 10:00,17.98412514,21.80040884,-1.30798014,289.1449585,58.70453262,0,0,59.86429977,18,300
2019-03-03 11:00,18.00366163,21.84651041,-0.470972521,289.1449585,58.70453262,0,0,59.86429977,18,300
2019-03-03 12:00,17.99506903,21.89138142,0.64239172,289.1449585,63.72938919,0,0,59.86429977,18,300
2019-03-03 13:00,17.99806833,21.94326719,1.438282291,289.1449585,63.72938919,0,0,59.86429977,18,300
2019-03-03 14:00,18.02971935,21.94922558,3.358896057,289.1449585,68.74068451,0,0,64.86428833,17.96556918,300
2019-03-03 15:00,17.99871683,21.83460538,3.169211507,289.1449585,68.74068451,0,0,64.86428833,18,300
2019-03-03 16:00,18.03929281,21.83134842,1.928783556,289.1449585,68.74068451,0,0,64.86428833,18,300
2019-03-03 17:00,17.96906328,21.89614471,0.488784441,289.1449585,68.74068451,0,0,64.86428833,18,300
2019-03-03 18:00,18.00116253,21.95008055,-0.156235743,289.1449585,63.73501587,0,0,59.85005569,18,300
2019-03-03 19:00,18.01393461,21.9367191,-0.573177442,289.1449585,63.73501587,0,0,59.85005569,18,300
2019-03-03 20:00,17.98653889,21.94883362,-0.78680712,289.1449585,63.73501587,0,0,59.85005569,18,300
2019-03-03 21:00,17.99146414,22.01855675,-1.065867047,289.1449585,63.73501587,0,0,59.85005569,18,300
2019-03-03 22:00,17.97299194,21.98797321,-1.461336712,289.1449585,63.73501587,0,0,59.85005569,18,300
2019-03-03 23:00,18.0151968,21.94436455,-1.23504744,289.1449585,58.71538544,0,0,59.85005569,18,300
2019-03-04 0:00,17.96700287,21.96822484,-2.442827582,289.1449585,58.71538544,0,0,59.85005569,18,300
2019-03-04 1:00,17.99791479,21.97975063,-2.581580202,289.1449585,58.71538544,0,0,59.85005569,18,300
2019-03-04 2:00,18.01497126,21.97084697,-2.531004429,289.1449585,53.69123077,0,0,59.85005569,18,300
2019-03-04 3:00,17.96669006,21.91022539,-3.363918543,289.1449585,53.69123077,0,0,59.85005569,18,300
2019-03-04 4:00,18.01703644,21.93230549,-3.856921474,289.1449585,58.70401764,0,0,59.85005569,18,300
2019-03-04 5:00,18.04865551,22.00459226,-4.992991924,289.1449585,53.69178391,0,0,59.85005569,18,300
2019-03-04 6:00,17.9738102,21.96983099,-5.827219407,289.1449585,48.68721008,0,0,59.85005569,18,300
2019-03-04 7:00,17.95253658,21.94924752,-7.453956763,289.1449585,43.66219711,0,0,59.85005569,18,300
2019-03-04 8:00,18.0084672,21.80824248,-7.967415253,289.1449585,41.14907837,0,0,59.85005569,18,300
2019-03-04 9:00,17.83672094,21.8086079,-7.010335445,289.1449585,53.35912132,0,0,64.87631226,17.74795855,300
2019-03-04 10:00,16.96034384,21.74162849,-6.071510077,289.1449585,59.26243019,0,0,64.87631226,17.00936479,300
2019-03-04 11:00,16.82387066,21.70818106,-5.381778081,289.1449585,56.86554282,0,0,64.87631226,16.78133136,300
2019-03-04 12:00,17.67390442,21.73137983,-5.34614865,289.1449585,55.81520939,0,0,69.87822723,17.70586777,300
2019-03-04 13:00,17.86958265,21.68987528,-4.81548667,289.1449585,58.46390724,0,0,69.87822723,17.84275568,300
2019-03-04 14:00,17.11709356,21.65737454,-3.971101006,289.1449585,60.10252889,0,0,69.87822723,17.17403793,300
2019-03-04 15:00,15.77838802,21.59291712,-3.941369851,289.1449585,66.81250254,0,0,69.87822723,15.67841405,300
2019-03-04 16:00,16.10005236,21.60930967,-3.450534364,289.1449585,63.86522388,0,0,69.87822723,16.12118846,300
2019-03-04 17:00,16.76526737,21.67953793,-5.070309162,289.1449585,62.07875315,0,0,64.8731308,16.74125569,300
2019-03-04 18:00,17.06044054,21.72013632,-5.3877213,289.1449585,55.00315158,0,0,64.8731308,17.00717354,300
2019-03-04 19:00,17.81165743,21.80006297,-5.646155039,289.1449585,54.24501673,0,0,64.8731308,17.91997367,300
2019-03-04 20:00,17.94564581,21.8651487,-6.404723644,289.1449585,51.75267792,0,0,64.8731308,18,300
2019-03-04 21:00,17.97625542,21.83002122,-7.384764194,289.1449585,44.22291946,0,0,59.86392593,18,300
2019-03-04 22:00,17.94120502,21.90245612,-8.032742898,289.1449585,46.73227882,0,0,59.86392593,18,300
2019-03-04 23:00,18.05041695,21.93197664,-9.047076066,289.1449585,44.21190262,0,0,59.86392593,18,300
2019-03-05 0:00,17.95160437,21.93767834,-9.76685063,289.1449585,49.21765518,0,0,59.86392593,18,300
2019-03-05 1:00,17.97755527,21.96299934,-9.996151765,289.1449585,44.17489624,0,0,59.86392593,18,300
2019-03-05 2:00,17.9974432,21.92290735,-10.36984968,289.1449585,44.17489624,0,0,59.86392593,18,300
2019-03-05 3:00,18.02361727,21.87499968,-11.14037514,289.1449585,46.71045303,0,0,59.86392593,18,300
2019-03-05 4:00,17.98674345,21.85471185,-11.86431487,289.1449585,41.68987846,0,0,59.86392593,18,300
2019-03-05 5:00,18.00366306,21.83765952,-12.22254356,289.1449585,46.76171494,0,0,59.86392593,18,300
2019-03-05 6:00,17.94737244,21.90913741,-11.83856535,289.1449585,44.25272751,0,0,59.86392593,18,300
2019-03-05 7:00,17.98498106,21.95227559,-12.40671666,289.1449585,44.25056458,0,0,59.86392593,18,300
2019-03-05 8:00,17.90190506,21.8537062,-10.93958155,289.1449585,37.02848216,0,0,64.86921692,18,300
2019-03-05 9:00,18.12205315,21.83077923,-8.827384631,289.1449585,41.74055958,0,0,64.86921692,18,300
2019-03-05 10:00,17.79067421,21.84523837,-7.925389687,289.1449585,54.32236799,0,0,64.86921692,17.63213304,300
2019-03-05 11:00,17.64170408,21.84981616,-6.63179787,289.1449585,53.36152077,0,0,64.86921692,17.54407399,300
2019-03-05 12:00,17.40376616,21.8378377,-4.870056868,289.1449585,58.58314285,0,0,64.86921692,17.34976827,300
2019-03-05 13:00,16.52539849,21.75800927,-4.053868373,289.1449585,70.48093414,0,0,64.86921692,16.44796804,300
2019-03-05 14:00,16.80401373,21.76830737,-3.336913268,289.1449585,61.15336275,0,0,64.86921692,16.6445212,300
2019-03-05 15:00,15.97106981,21.69098695,-3.69632566,289.1449585,64.28965251,0,0,64.86921692,15.98405977,300
2019-03-05 16:00,17.22548151,21.80529992,-5.208901723,289.1449585,59.5118103,0,0,64.86921692,17.15089915,300
2019-03-05 17:00,17.472579,21.81053368,-5.482512156,289.1449585,55.78647327,0,0,64.86921692,17.51688664,300
2019-03-05 18:00,17.98885441,21.85417207,-6.175830841,289.1449585,52.0127182,0,0,64.86921692,17.9984995,300
2019-03-05 19:00,17.99560785,21.85679563,-6.64514939,289.1449585,52.0127182,0,0,64.86921692,17.9984995,300
2019-03-05 20:00,18.02559566,21.82647785,-7.058601379,289.1449585,52.0127182,0,0,64.86921692,18,300
2019-03-05 21:00,17.9840765,21.82753452,-7.941904704,289.1449585,46.970047,0,0,59.86347198,18,300
2019-03-05 22:00,18.00726461,21.89336491,-9.224268754,289.1449585,41.96304321,0,0,59.86347198,18,300
2019-03-05 23:00,18.01825428,21.9059933,-9.574396292,289.1449585,46.96650696,0,0,59.86347198,18,300
2019-03-06 0:00,18.01200247,21.90602398,-10.10344346,289.1449585,46.96650696,0,0,59.86347198,18,300
2019-03-06 1:00,18.01802111,21.85468229,-10.83514071,289.1449585,46.96650696,0,0,59.86347198,18,300
2019-03-06 2:00,17.94713974,21.85358191,-11.25891638,289.1449585,41.96461868,0,0,59.86347198,18,300
2019-03-06 3:00,18.02460146,21.83510017,-12.1164883,289.1449585,44.46337891,0,0,59.86347198,18,300
2019-03-06 4:00,18.0169692,21.82941866,-13.01658551,289.1449585,44.4557724,0,0,59.86347198,18,300
2019-03-06 5:00,18.01508331,21.87985452,-13.32228851,289.1449585,48.61598078,0,0,54.84246826,18,300
2019-03-06 6:00,18.0212698,21.83644136,-13.72134399,289.1449585,41.94105911,0,0,54.84246826,18,300
2019-03-06 7:00,17.95206976,21.84032758,-13.90821282,289.1449585,38.65020879,0,0,54.84246826,18,300
2019-03-06 8:00,17.93769217,21.84477981,-12.71991221,289.1449585,33.67569796,0,0,59.86016464,18,300
2019-03-06 9:00,18.09023285,21.84221411,-11.07881753,289.1449585,37.02729797,0,0,67.36848831,18,300
2019-03-06 10:00,17.96994829,21.83430004,-9.685352961,289.1449585,47.06002808,0,0,64.86807251,18,300
2019-03-06 11:00,17.96453619,21.82652855,-9.144109726,289.1449585,50.05944443,0,0,64.86807251,17.92067821,300
2019-03-06 12:00,17.70333529,21.78084517,-7.810176055,289.1449585,53.45698929,0,0,64.86807251,17.79450578,300
2019-03-06 13:00,17.28539133,21.74001869,-7.326695204,289.1449585,59.444767,0,0,64.86807251,17.34888665,300
2019-03-06 14:00,17.35379839,21.69444942,-7.157759587,289.1449585,56.41511154,0,0,69.90735626,17.27282397,300
2019-03-06 15:00,15.0263834,21.57541688,-7.188976606,289.1449585,67.96852112,0,0,69.90735626,14.97672693,300
2019-03-06 16:00,15.36118031,21.53408464,-6.879708052,289.1449585,61.98055098,0,0,64.90621185,15.42568199,300
2019-03-06 17:00,17.09960508,21.71689049,-8.405475775,289.1449585,51.50852394,0,0,64.90621185,17.16555405,300
2019-03-06 18:00,17.9501543,21.81858778,-8.851597627,289.1449585,44.5105896,0,0,64.90621185,17.97540124,300
2019-03-06 19:00,17.96797276,21.85235898,-9.297504266,289.1449585,44.5105896,0,0,59.90533829,18,300
2019-03-06 20:00,17.98182392,21.86481667,-9.298734347,289.1449585,44.5105896,0,0,59.90533829,18,300
2019-03-06 21:00,18.0110383,21.82915147,-9.407262325,289.1449585,41.93876076,0,0,59.90533829,18,300
2019-03-06 22:00,17.99603033,21.90440639,-9.784919739,289.1449585,49.45719147,0,0,59.90533829,18,300
2019-03-06 23:00,17.97313786,21.97936487,-10.74990177,289.1449585,49.45719147,0,0,59.90533829,18,300
2019-03-07 0:00,18.01267385,21.9147466,-11.2471652,289.1449585,54.47005463,0,0,54.90106583,18,300
2019-03-07 1:00,17.92873526,21.88017861,-11.67202171,289.1449585,49.45695877,0,0,54.90106583,18,300
2019-03-07 2:00,17.94682789,21.85134554,-12.3279233,289.1449585,44.42737961,0,0,54.90106583,18,300
2019-03-07 3:00,17.98754501,21.80504735,-12.71944761,289.1449585,49.46564865,0,0,54.90106583,18,300
2019-03-07 4:00,17.9563489,21.81365935,-13.38681618,289.1449585,44.4402771,0,0,54.90106583,18,300
2019-03-07 5:00,18.03269768,21.8326718,-13.66656987,289.1449585,46.95111275,0,0,54.90106583,18,300
2019-03-07 6:00,17.99797106,21.85873795,-13.94391648,289.1449585,46.92751694,0,0,54.90106583,18,300
2019-03-07 7:00,18.00304174,21.87107897,-13.93645763,289.1449585,44.40787125,0,0,54.90106583,18,300
2019-03-07 8:00,17.97214746,21.83303865,-12.65919129,289.1449585,34.39991442,0,0,62.40773773,18,300
2019-03-07 9:00,18.03449345,21.8177279,-10.3332421,289.1449585,29.39338112,0,0,64.90852356,18,300
2019-03-07 10:00,17.84631109,21.80697074,-8.206055959,289.1449585,48.06760979,0,0,64.90852356,17.66408316,300
2019-03-07 11:00,17.73479843,21.81832915,-7.536871433,289.1449585,52.29038493,0,0,64.90852356,17.8298316,300
2019-03-07 12:00,17.77692223,21.82273923,-6.592618465,289.1449585,54.82262192,0,0,64.90852356,17.71039836,300
2019-03-07 13:00,17.32646084,21.81887905,-5.60580953,289.1449585,56.51583036,0,0,64.90852356,17.4212033,300
2019-03-07 14:00,16.00665379,21.72803864,-5.660139402,289.1449585,66.47863483,0,0,64.90852356,15.95203408,300
2019-03-07 15:00,16.29108572,21.65068054,-5.194957336,289.1449585,62.28957367,0,0,64.90852356,16.13031967,300
2019-03-07 16:00,16.24889064,21.70248178,-3.284452418,289.1449585,67.16283798,0,0,64.90852356,16.20981177,300
2019-03-07 17:00,17.27530479,21.77286207,-4.846998135,289.1449585,62.3051033,0,0,64.90852356,17.30278206,300
2019-03-07 18:00,18.00955534,21.83422103,-5.324011564,289.1449585,54.79347992,0,0,64.90852356,17.99676784,300
2019-03-07 19:00,17.99139357,21.85412964,-5.763591607,289.1449585,54.79347992,0,0,64.90852356,18,300
2019-03-07 20:00,17.96543217,21.85502977,-6.51163578,289.1449585,49.78757477,0,0,59.90483475,18,300
2019-03-07 21:00,18.01298141,21.80953363,-7.141154925,289.1449585,49.78757477,0,0,59.90483475,18,300
2019-03-07 22:00,17.97064018,21.87286216,-7.467661222,289.1449585,49.78757477,0,0,59.90483475,18,300
2019-03-07 23:00,17.98663044,21.97329756,-7.894474506,289.1449585,54.78981781,0,0,59.90483475,18,300
2019-03-08 0:00,18.00662851,21.95139533,-8.855755488,289.1449585,48.10248947,0,0,59.90483475,18,300
2019-03-08 1:00,17.96550417,21.91949654,-9.277764956,289.1449585,49.76138306,0,0,59.90483475,18,300
2019-03-08 2:00,17.99851942,21.86082767,-8.934121927,289.1449585,52.27902412,0,0,54.90025711,18,300
2019-03-08 3:00,18.00902176,21.8592745,-9.954945723,289.1449585,49.76755905,0,0,54.90025711,18,300
2019-03-08 4:00,18.01341295,21.83084679,-10.30246703,289.1449585,49.77585729,0,0,54.90025711,18,300
2019-03-08 5:00,18.03716898,21.8312485,-10.79537376,289.1449585,49.79697418,0,0,54.90025711,18,300
2019-03-08 6:00,17.99059725,21.86838135,-11.1412433,289.1449585,44.72995758,0,0,54.90025711,18,300
2019-03-08 7:00,17.98927021,21.89192214,-11.09279839,289.1449585,44.71691259,0,0,54.90025711,18,300
2019-03-08 8:00,17.98254061,21.82971822,-9.39561979,289.1449585,39.67044957,0,0,62.44486809,18,300
2019-03-08 9:00,18.03006554,21.81571198,-7.32420063,289.1449585,47.51352692,0,0,64.94926453,17.94312016,300
2019-03-08 10:00,17.91858578,21.77922454,-4.875954469,289.1449585,53.30146217,0,0,64.94926453,17.93108066,300
2019-03-08 11:00,17.99329472,21.77100622,-1.905893003,289.1449585,62.2775238,0,0,64.94926453,17.8845733,300
2019-03-08 12:00,17.16274405,21.72940768,-0.340867606,289.1449585,68.55956268,0,0,64.94926453,17.01114027,300
2019-03-08 13:00,17.28279495,21.67025727,1.295389116,289.1449585,68.39746857,0,0,64.94926453,17.33382193,300
2019-03-08 14:00,17.32577658,21.6318132,3.163751284,289.1449585,70.33758545,0,0,64.94926453,17.24987761,300
2019-03-08 15:00,16.56486845,21.58832711,2.926192999,289.1449585,78.40870476,0,0,64.94926453,16.52114789,300
2019-03-08 16:00,15.57298493,21.49621024,4.381734331,289.1449585,77.3469162,0,0,64.94926453,15.62176267,300
2019-03-08 17:00,16.54586554,21.56606469,1.133931567,289.1449585,70.65412394,0,0,64.94926453,16.59737682,300
2019-03-08 18:00,17.66789055,21.67932907,0.051575009,289.1449585,66.51635265,0,0,64.94926453,17.73635038,300
2019-03-08 19:00,18.02456427,21.71713873,-1.09857588,289.1449585,61.44615555,0,0,59.94328308,18,300
2019-03-08 20:00,18.01042128,21.71691542,-2.092691938,289.1449585,56.438797,0,0,59.94328308,18,300
2019-03-08 21:00,17.96417427,21.70423596,-2.365746339,289.1449585,56.438797,0,0,59.94328308,18,300
2019-03-08 22:00,18.04334545,21.84333581,-2.692272067,289.1449585,56.438797,0,0,59.94328308,18,300
2019-03-08 23:00,17.97974968,21.91895089,-3.511881391,289.1449585,51.43442535,0,0,59.94328308,18,300
2019-03-09 0:00,17.98582268,21.8720574,-4.226863305,289.1449585,56.46297836,0,0,59.94328308,18,300
2019-03-09 1:00,17.96733856,21.8105234,-5.537301222,289.1449585,48.91491699,0,0,59.94328308,18,300
2019-03-09 2:00,17.99817705,21.79626435,-5.033682744,289.1449585,51.39616394,0,0,59.94328308,18,300
2019-03-09 3:00,18.05341768,21.75930889,-5.830264966,289.1449585,56.43038177,0,0,54.93834686,18,300
2019-03-09 4:00,17.93303442,21.72027412,-6.217305342,289.1449585,49.72551854,0,0,54.93834686,18,300
2019-03-09 5:00,17.98016882,21.70223515,-6.620593627,289.1449585,56.40501404,0,0,54.93834686,18,300
2019-03-09 6:00,18.02729607,21.71104534,-7.136763334,289.1449585,49.71269862,0,0,54.93834686,18,300
2019-03-09 7:00,18.00687885,21.7298939,-6.883415699,289.1449585,51.36994171,0,0,54.93834686,18,300
2019-03-09 8:00,18.00848103,21.79203958,-5.154893478,289.1449585,51.34133148,0,0,59.95532227,18,300
2019-03-09 9:00,18.01074982,21.83185152,-2.614611745,289.1449585,56.3742981,0,0,59.95532227,18,300
2019-03-09 10:00,17.99826241,21.72604517,-0.144578045,289.1449585,61.42967606,0,0,59.95532227,18,300
2019-03-09 11:00,17.97266054,21.72040338,1.736649225,289.1449585,66.47923279,0,0,64.95793915,18,300
2019-03-09 12:00,18.00354004,21.70584591,3.495551268,289.1449585,66.47923279,0,0,64.95793915,18,300
2019-03-09 13:00,17.98374701,21.68142201,4.61413757,289.1449585,66.47923279,0,0,64.95793915,18,300
2019-03-09 14:00,18.01552248,21.6493677,5.417765856,289.1449585,71.51357269,0,0,69.95921326,17.94603761,300
2019-03-09 15:00,17.53681374,21.62627968,3.653559605,289.1449585,74.87371572,0,0,69.95921326,17.3742582,300
2019-03-09 16:00,16.92204571,21.61324237,3.790180524,289.1449585,76.54209137,0,0,69.95921326,16.88110781,300
2019-03-09 17:00,15.09865618,21.58312754,0.677022234,289.1449585,84.99460856,0,0,62.45401573,15.19212882,300
2019-03-09 18:00,16.65873027,21.63650234,-0.536503342,289.1449585,68.50004044,0,0,59.95332718,16.66487916,300
2019-03-09 19:00,17.76800919,21.75978059,-1.643244922,289.1449585,64.80897395,0,0,59.95332718,17.79992771,300
2019-03-09 20:00,17.97157478,21.90872046,-2.991526286,289.1449585,58.80626297,0,0,59.95332718,18,300
2019-03-09 21:00,18.0093894,21.98806938,-3.923122923,289.1449585,58.80626297,0,0,59.95332718,18,300
2019-03-09 22:00,17.98873806,21.95422538,-4.760791381,289.1449585,58.80626297,0,0,59.95332718,18,300
2019-03-09 23:00,18.02623177,21.88284731,-5.265582085,289.1449585,58.80626297,0,0,59.95332718,18,300
2019-03-10 0:00,18.08288145,21.83238538,-6.0372835,289.1449585,63.82699585,0,0,54.93538666,18,300
2019-03-10 1:00,17.96610403,21.80692959,-5.935904026,289.1449585,56.3021183,0,0,54.93538666,18,300
2019-03-10 2:00,18.08913231,21.76760292,-5.814990203,289.1449585,56.30758286,0,0,54.93538666,18,300
2019-03-10 3:00,18.10683632,21.77391148,-5.758378983,289.1449585,58.80304337,0,0,54.93538666,18,300
2019-03-10 4:00,17.8771162,21.77856398,-5.657964468,289.1449585,53.77794266,0,0,54.93538666,18,300
2019-03-10 5:00,18.02995539,21.76358906,-5.796923876,289.1449585,54.75681229,0,0,54.93538666,18,300
2019-03-10 6:00,17.99233961,21.75023222,-5.470098337,289.1449585,53.75092697,0,0,54.93538666,18,300
2019-03-10 7:00,17.94948101,21.78169584,-5.902060032,289.1449585,53.80209605,0,0,54.93538666,18,300
2019-03-10 8:00,18.02709389,21.85092513,-6.20855546,289.1449585,56.36240196,0,0,54.93538666,18,300
2019-03-10 9:00,17.95390606,21.84533962,-5.45761323,289.1449585,58.86911011,0,0,54.93538666,18,300
2019-03-10 10:00,18.05398273,21.8097175,-5.109008551,289.1449585,58.86911011,0,0,54.93538666,18,300
2019-03-10 11:00,18.08848143,21.84404914,-4.240160823,289.1449585,56.3768158,0,0,54.93538666,18,300
2019-03-10 12:00,18.02888346,21.85892423,-2.562532028,289.1449585,63.91764832,0,0,59.95450592,18,300
2019-03-10 13:00,17.9953146,21.85312271,-1.113959908,289.1449585,63.91764832,0,0,59.95450592,18,300
2019-03-10 14:00,18.00720358,21.87969112,-0.039570772,289.1449585,63.91764832,0,0,59.95450592,18,300
2019-03-10 15:00,18.01848412,21.90209548,0.73508665,289.1449585,68.95049286,0,0,59.95450592,18,300
2019-03-10 16:00,18.00537348,21.90572834,1.580770433,289.1449585,68.95049286,0,0,59.95450592,18,300
2019-03-10 17:00,18.0475235,21.93935617,2.997237802,289.1449585,73.96579742,0,0,59.95450592,18,300
2019-03-10 18:00,18.0150218,21.94301844,3.369253278,289.1449585,73.96579742,0,0,59.95450592,18,300
2019-03-10 19:00,17.99272203,21.91746998,3.623206576,289.1449585,73.96579742,0,0,59.95450592,18,300
2019-03-10 20:00,18.01141739,21.8939058,3.278951208,289.1449585,73.96579742,0,0,59.95450592,18,300
2019-03-10 21:00,18.02252579,21.85058959,3.229157646,289.1449585,68.90931702,0,0,59.95450592,18,300
2019-03-10 22:00,18.01942015,21.83146143,3.536347071,289.1449585,68.90931702,0,0,59.95450592,18,300
2019-03-10 23:00,18.00815392,21.83013026,2.948660016,289.1449585,68.90931702,0,0,59.95450592,18,300
2019-03-11 0:00,18.01420641,21.82541768,2.588234544,289.1449585,68.90931702,0,0,59.95450592,18,300
2019-03-11 1:00,18.04511356,21.81700293,2.761774103,289.1449585,68.90931702,0,0,59.95450592,18,300
2019-03-11 2:00,18.01856375,21.80634944,3.335420688,289.1449585,73.95226288,0,0,59.95450592,18,300
2019-03-11 3:00,17.96470833,21.79443725,3.130510648,289.1449585,68.93582153,0,0,59.95450592,18,300
2019-03-11 4:00,17.9765625,21.7732482,2.98096629,289.1449585,68.93582153,0,0,59.95450592,18,300
2019-03-11 5:00,17.99059582,21.80231889,2.817484339,289.1449585,68.93582153,0,0,59.95450592,18,300
2019-03-11 6:00,17.97912216,21.87332726,2.6672707,289.1449585,68.93582153,0,0,59.95450592,18,300
2019-03-11 7:00,17.94913673,21.81186438,2.912457108,289.1449585,68.93582153,0,0,59.95450592,18,300
2019-03-11 8:00,18.02124643,21.67231369,3.228718003,289.1449585,68.93582153,0,0,59.95450592,18,300
2019-03-11 9:00,17.93956041,21.58759371,3.613281449,289.1449585,68.93582153,0,0,59.95450592,18,300
2019-03-11 10:00,17.97099495,21.60185115,3.99714152,289.1449585,68.93582153,0,0,64.95658112,18,300
2019-03-11 11:00,17.96031857,21.62627109,4.269492785,289.1449585,68.93582153,0,0,64.95658112,18,300
2019-03-11 12:00,18.01929092,21.63970248,3.523798505,289.1449585,68.93582153,0,0,64.95658112,18,300
2019-03-11 13:00,17.96728325,21.61818234,3.39131701,289.1449585,68.93582153,0,0,64.95658112,18,300
2019-03-11 14:00,17.99342775,21.61350075,3.200737794,289.1449585,68.93582153,0,0,64.95658112,18,300
2019-03-11 15:00,18.02340555,21.60190042,3.033668598,289.1449585,68.93582153,0,0,64.95658112,18,300
2019-03-11 16:00,18.00396681,21.65185134,3.248033524,289.1449585,68.93582153,0,0,64.95658112,18,300
2019-03-11 17:00,17.94246674,21.62586594,2.916655382,289.1449585,63.91922379,0,0,64.95658112,18,300
2019-03-11 18:00,17.97811508,21.64198383,1.941335638,289.1449585,63.91922379,0,0,64.95658112,18,300
2019-03-11 19:00,17.94194126,21.64436452,0.864302158,289.1449585,58.90509415,0,0,64.95658112,18,300
2019-03-11 20:00,17.96342373,21.62354835,0.079069145,289.1449585,58.90509415,0,0,59.94664001,18,300
2019-03-11 21:00,17.98045301,21.63403304,0.028718721,289.1449585,58.90509415,0,0,59.94664001,18,300
2019-03-11 22:00,18.02907467,21.75815535,0.15776226,289.1449585,63.91701508,0,0,59.94664001,18,300
2019-03-11 23:00,17.96885157,21.87943077,-0.022723128,289.1449585,63.91701508,0,0,59.94664001,18,300
2019-03-12 0:00,17.97092199,21.8777469,0.125822365,289.1449585,58.91410065,0,0,59.94664001,18,300
2019-03-12 1:00,18.02470493,21.84722233,-0.252424861,289.1449585,58.91410065,0,0,59.94664001,18,300
2019-03-12 2:00,17.97453213,21.84588528,-0.215851795,289.1449585,58.91410065,0,0,59.94664001,18,300
2019-03-12 3:00,17.96489525,21.82148552,-0.572906529,289.1449585,63.9458046,0,0,54.9404335,18,300
